228	What is the leading cause of dry skin? Towels	Wie nennt man den Flur eines Iglus? Eisdiele!
229	What is the least spoken language in the world? Sign Language	Wie nennt man die Steigerung von Buchstabensuppe? Wörtersee.
230	What is the tallest building in the world? The library, it's got the most stories!	Wie nennt man ein kleines schwäbisches Schwein, das um Hilfe ruft? Ein Notrufsäule.
231	What is this movie about? It is about 2 hours long.	Wie nennt man ein Monster mit Schnupfen? Rotzilla.
232	What kind of award did the dentist receive? A little plaque.	Wie nennt man ein Rudel aggressiver Wölfe? Wolfgang.
233	What kind of bagel can fly? A plain bagel.	Wie nennt man ein verschwundenes Rindvieh? - Oxford.
234	What kind of dinosaur loves to sleep? A stega-snore-us.	Wie nennt man ein weißes Mammut? Hell-mut!
235	What kind of dog lives in a particle accelerator? A Fermilabrador Retriever.	Wie nennt man eine Biene, die diagonal fliegt? Eine Quersumme.
236	What kind of magic do cows believe in? MOODOO.	Wie nennt man eine Frucht, die ein großes Anwesen hat? -- Eine Hektarine.
237	What kind of music do planets listen to? Nep-tunes.	Wie nennt man einen ausgehungerten Frosch? Magerquark.
238	What kind of pants do ghosts wear? Boo jeans.	"Wie nennt man einen Bären der ""Granufink"" braucht? Ein Pullerbär."
239	What kind of tree fits in your hand? A palm tree!	Wie nennt man einen Delfin mit einer Unterhose auf dem Kopf? Slipper.
240	What lies at the bottom of the ocean and twitches? A nervous wreck.	Wie nennt man einen dicken Schriftsteller? - Kugelschreiber!
241	What musical instrument is found in the bathroom? A tuba toothpaste.	Wie nennt man einen dünnen Weihnachtsmann? Nikolauch.
242	What time did the man go to the dentist? Tooth hurt-y.	Wie nennt man einen extrem dünnen Frosch? Magerquak.
243	What type of music do balloons hate? Pop music!	Wie nennt man einen Gerd, der den Rasen mäht? Gerd-ner.
244	What was a more important invention than the first telephone? The second one.	Wie nennt man einen Hering, der am Flughafen arbeitet? Einen Zollmops.
245	What was the pumpkin's favorite sport? Squash.	Wie nennt man einen Hering, der beleidigt ist? Einen Schmollmops.
246	What's black and white and read all over? The newspaper.	Wie nennt man einen Hering, der die besten Memes postet? Einen Lolmops.
247	What's blue and not very heavy?  Light blue.	Wie nennt man einen Hering, der doofe Kommentare schreibt? Einen Trollmops.
248	What's brown and sticky? A stick.	Wie nennt man einen Hering, der gerne Atombombentests macht? Einen Atollmops.
249	What's orange and sounds like a parrot? A Carrot.	Wie nennt man einen Hering, der gerne Befehle befolgt? Einen Jawollmops.
250	What's red and bad for your teeth? A Brick.	Wie nennt man einen Hering, der gerne Fußball mag? Einen (Mehmet) Schollmops.
251	What's the best thing about elevator jokes? They work on so many levels.	Wie nennt man einen Hering, der gerne strickt? Einen Wollmops.
252	"What's the difference between a guitar and a fish? You can tune a guitar but you can't ""tuna""fish!"	Wie nennt man einen Hering, der immer alles aufschreibt? Einen Protokollmops.
253	What's the difference between a hippo and a zippo? One is really heavy, the other is a little lighter.	Wie nennt man einen Hering, der immer alles machen muss? Einen Sollmops.
254	What's the difference between a seal and a sea lion? An ion!	Wie nennt man einen Hering, der immer nur traurige Musik spielt? Einen Mollmops.
255	What's the worst part about being a cross-eyed teacher? They can't control their pupils.	Wie nennt man einen Hering, der immer sauer ist? Einen Grollmops.
256	What's the worst thing about ancient history class? The teachers tend to Babylon.	Wie nennt man einen Hering, der immer total begeistert ist? Einen Tollmops.
257	What's brown and sounds like a bell? Dung!	Wie nennt man einen Hering, der Regie führt? Einen (Uwe) Bollmops.
258	What's E.T. short for? He's only got little legs.	Wie nennt man einen Hering, der sehr unkultiviert ist? Einen Prollmops.
259	What's Forest Gump's Facebook password? 1forest1	Wie nennt man einen Hering, der sich für Umfragen interessiert? Einen Pollmops.
260	What's the advantage of living in Switzerland? Well, the flag is a big plus.	Wie nennt man einen Hering, der total besoffen ist? Einen Vollmops.
261	What's the difference between an African elephant and an Indian elephant? About 5000 miles.	Wie nennt man einen Hering, der total gerne Puppen mag? Einen Dollmops.
262	When do doctors get angry? When they run out of patients.	Wie nennt man einen Hund der gerne Äpfel isst? Apfelpudel.
263	When does a joke become a dad joke? When it becomes apparent.	Wie nennt man einen kleinen Matrosen, der sich nicht wäscht? Na: Ein Meerschweinchen!
264	When is a door not a door? When it's ajar.	Wie nennt man einen kleinen Türsteher? Sicherheitshalber.
265	Where did you learn to make ice cream? Sunday school.	Wie nennt man einen Landwirt mit Studium? Einen Ackerdemiker.
266	Where do bees go to the bathroom?  The BP station.	Wie nennt man einen überfahrenen Vogel? Piepmatsch!
267	Where do hamburgers go to dance? The meat-ball.	Wie nennt man Fernsehverbot auf Russisch? Njetflix.
268	Where do rabbits go after they get married? On a bunny-moon.	Wie nennt man Han Solo, wenn er in der Disko rumtanzt? Han Twerker.
269	Where do sheep go to get their hair cut? The baa-baa shop.	Wie nennt man jemand der nur so tut als würde er etwas werfen? Einen Scheinwerfer.
270	Where do you learn to make banana splits? At sundae school.	Wie nennt man jemanden der DIN A4 Blätter scannt? Skan-din-a-vier.
271	Where do young cows eat lunch? In the calf-ateria.	Wie nennt man Kaninchen im Fitnessstudio? Pumpernickel.
272	Where does batman go to the bathroom? The batroom.	Wie viel wiegen ein Pferd und ein Hund zusammen? Ein PfHund!
273	Where does Fonzie like to go for lunch? Chick-Fil-Eyyyyyyyy.	Wie viele Psychotherapeuten braucht man um eine Glühbirne zu wechseln? Einen, aber die Birne muss auch wollen.
274	Where does Napoleon keep his armies? In his sleevies.	Wie viele Softwareentwickler braucht man um eine Glühbirne zu wechseln? Keinen, das ist eindeutig ein Hardwareproblem.
275	Where was the Declaration of Independence signed? At the bottom!	Wie war die Stimmung in der DDR? Sie hielt sich in Grenzen.
276	Where's the bin? I haven't been anywhere!	Wieso können Seeräuber keinen Kreis fahren? - Weil sie Pi raten.
277	Which side of the chicken has more feathers? The outside.	Wo geht Darth Vader shoppen? In der Darth Mall!
278	Who did the wizard marry? His ghoul-friend	Wo gibt es die meisten Gespenster in Europa? In Buuuuuuuuhdapest!
279	Who is the coolest Doctor in the hospital? The hip Doctor!	Wo machen Kühe Urlaub? Auf Kuuuhba!
280	Why are fish easy to weigh? Because they have their own scales.	Wo wohnen Katzen? Im Mietz-Haus!
281	Why are fish so smart? Because they live in schools!	Wohin geht ein Baum, wenn er Rückenschmerzen hat? Zum Kiefer-Orthopäden.
282	Why are ghosts bad liars? Because you can see right through them!	Wohin geht ein Zyklop, wenn er nicht gut sieht? Zum Augearzt.
283	Why are graveyards so noisy? Because of all the coffin.	Womit backen Schlümpfe? Mit Garga-Mehl.
284	Why are mummys scared of vacation? They're afraid to unwind.	Womit ist der Boden eines Iglus ausgelegt? Mit Eisdielen.
285	Why are oranges the smartest fruit? Because they are made to concentrate.	Womit kann man eine Webseite hosten, aber nur wenn Vollmond ist? Mit einem Werserver.
286	Why are pirates called pirates? Because they arrr!	Womit verprügeln sich Schafe? Mit dem Mäh-Drescher.
287	Why are skeletons so calm? Because nothing gets under their skin.	Wovon träumt eine Katze nachts? Von einem Muskelkater.
288	Why can't a bicycle stand on its own? It's two-tired.	Wussten Sie, dass Esoteriker häufig zur Arbeit pendeln...?
289	"Why can't you use ""Beef stew""as a password? Because it's not stroganoff."	Zu welchem Arzt geht Pinocchio? Zum Holz-Nasen-Ohren-Arzt.
290	Why can't your nose be 12 inches long? Because then it'd be a foot!	
291	Why can't you hear a pterodactyl go to the bathroom? The p is silent.	
292	Why couldn't the kid see the pirate movie? Because it was rated arrr!	
293	Why couldn't the lifeguard save the hippie? He was too far out, man.	
294	Why did Dracula lie in the wrong coffin? He made a grave mistake.	
295	Why did Sweden start painting barcodes on the sides of their battleships? So they could Scandinavian.	
296	Why did the A go to the bathroom and come out as an E? Because he had a vowel movement.	
297	Why did the barber win the race? He took a short cut.	
298	Why did the belt go to prison? He held up a pair of pants!	
299	Why did the burglar hang his mugshot on the wall? To prove that he was framed!	
300	Why did the chicken get a penalty? For fowl play.	
301	Why did the Clydesdale give the pony a glass of water? Because he was a little horse!	
302	Why did the coffee file a police report? It got mugged.	
303	Why did the cookie cry? Because his mother was a wafer so long	
304	Why did the cookie cry? It was feeling crumby.	
305	Why did the cowboy have a weiner dog? Somebody told him to get a long little doggy.	
306	Why did the fireman wear red, white, and blue suspenders? To hold his pants up.	
307	Why did the girl smear peanut butter on the road? To go with the traffic jam.	
308	Why did the half blind man fall in the well? Because he couldn't see that well!	
309	Why did the house go to the doctor? It was having window panes.	
310	Why did the kid cross the playground? To get to the other slide.	
311	Why did the man put his money in the freezer? He wanted cold hard cash!	
312	Why did the man run around his bed? Because he was trying to catch up on his sleep!	
313	Why did the melons plan a big wedding? Because they cantaloupe!	
314	Why did the octopus beat the shark in a fight? Because it was well armed.	
315	Why did the opera singer go sailing? They wanted to hit the high Cs.	
316	Why did the scarecrow win an award? Because he was outstanding in his field.	
317	Why did the tomato blush? Because it saw the salad dressing.	
318	Why did the tree go to the dentist? It needed a root canal.	
319	Why did the worker get fired from the orange juice factory? Lack of concentration.	
320	Why didn't the number 4 get into the nightclub? Because he is 2 square.	
321	Why didn't the orange win the race? It ran out of juice.	
322	Why didn't the skeleton cross the road? Because he had no guts.	
323	Why do bananas have to put on sunscreen before they go to the beach? Because they might peel!	
324	Why do bears have hairy coats? Fur protection.	
325	Why do bees have sticky hair? Because they use honey combs!	
326	Why do bees hum? Because they don't know the words.	
327	Why do birds fly south for the winter? Because it's too far to walk.	
328	Why do choirs keep buckets handy? So they can carry their tune	
329	Why do crabs never give to charity? Because they're shellfish.	
330	Why do ducks make great detectives? They always quack the case.	
331	Why do mathematicians hate the U.S.? Because it's indivisible.	
332	"Why do pirates not know the alphabet? They always get stuck at ""C""."	
333	Why do pumpkins sit on people's porches? They have no hands to knock on the door.	
334	Why do scuba divers fall backwards into the water? Because if they fell forwards they'd still be in the boat.	
335	Why do trees seem suspicious on sunny days? Dunno, they're just a bit shady.	
336	Why do valley girls hang out in odd numbered groups? Because they can't even.	
337	Why do wizards clean their teeth three times a day? To prevent bat breath!	
338	Why do you never see elephants hiding in trees? Because they're so good at it.	
339	Why does a chicken coop only have two doors? Because if it had four doors it would be a chicken sedan.	
340	Why does a Moon-rock taste better than an Earth-rock? Because it's a little meteor.	
341	Why does it take longer to get from 1st to 2nd base, than it does to get from 2nd to 3rd base? Because there's a Shortstop in between!	
342	Why does Norway have barcodes on their battleships? So when they get back to port, they can Scandinavian.	
343	Why does Superman get invited to dinners? Because he is a Supperhero.	
344	Why does Waldo only wear stripes? Because he doesn't want to be spotted.	
345	"Two guys walk into a bar . . . The first guy says ""Ouch!"" and the second says ""Yeah, I didn't see it either."""	
346	I saw a nice stereo on Craigslist for $1. Seller says the volume is stuck on 'high'. I couldn't turn it down.	
347	My older brother always tore the last pages of my comic books, and never told me why. I had to draw my own conclusions.	
